
一、DCC通风设备
558,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1523_3H_-4964460-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
559,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2530-4643137-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
560,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
561,,,卷帘门,墙外卷帘门1 - FJLM4030_常闭_利旧F2_-4446911-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
562,,,门,坐便器带厕所隔断 内开门 - 坐便器带厕所隔断 内开门-3762917-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
563,,,门,坐便器带厕所隔断 内开门 - 坐便器带厕所隔断 内开门-V52-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
564,,,单扇防火门,单扇平开防火门_带观察窗 - GM0818-4841565-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
565,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2530-4644859-LAY-2F-1_500-A,2365x1165 DCC,1,X-HLP3-AR-F3-LAY-02-001
566,,,门,单扇平开门1 - FM乙0620-4228895-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
567,,,单扇防火门,单扇平开防火门_带观察窗 - KBM1123-4703546-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
568,,,门,双扇平开门-角度可调 - FM甲3030_160__-4835888-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
569,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689997-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
570,,,门,坐便器带厕所隔断 内开门 - 坐便器带厕所隔断 内开门-3756326-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
571,,,门,坐便器带厕所隔断 内开门 - 坐便器带厕所隔断 内开门-V68-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
572,,,卷帘门,电梯卷帘门 - FJLM2830_3H_-4966115-LAY-2F-1_500-A,3500x2300(左) DCC-F,1,X-HLP3-AR-F3-LAY-02-001
573,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-2F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-02-001
574,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1523-4964982-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
575,,,单扇防火门,单扇平开防火门_带观察窗 - QM1123-4703576-LAY-2F-1_500-A,3500x2300(左) DCC-F,1,X-HLP3-AR-F3-LAY-02-001
576,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-4703350-LAY-4F-1_500-A,2365x765 DCC,1,X-HLP3-AR-F3-LAY-04-001
577,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(右) DCC-D*2,1,X-HLP3-AR-F3-LAY-04-001
578,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
579,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703436-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
580,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703438-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
581,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V3-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
582,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V4-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
583,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V5-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
584,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V6-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
585,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V7-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
586,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V8-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
587,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(左),1,X-HLP3-AR-F3-LAY-04-001
588,,,单扇防火门,单扇平开防火门_带观察窗 - GM1123-4703346-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
589,,,门,电梯门_客梯 - 5T货梯-4221831-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
590,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4642740-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
591,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4643669-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
592,,,卷帘门,电梯卷帘门 - FJLM5340_2H_-3900285-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
593,,,卷帘门,电梯卷帘门 - FJLM6040_2H_-3900241-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
594,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-4703446-LAY-4F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
595,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
596,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V425-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
597,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V426-LAY-4F-1_500-A,2000*2300(左) DCC,1,X-HLP3-AR-F3-LAY-04-001
598,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V427-LAY-4F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-04-001
599,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V428-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
600,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V6-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
601,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4644325-LAY-4F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-04-001
602,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2225-4670530-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
603,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
604,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703534-LAY-4F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-04-001
605,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V427-LAY-4F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
606,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V428-LAY-4F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
607,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4644529-LAY-4F-1_500-A,2365x1165（右）,1,X-HLP3-AR-F3-LAY-04-001
608,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V453-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
609,,,卷帘门,墙外卷帘门1 - JLM6055-4476211-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
610,,,单扇防火门,单扇平开防火门_带观察窗 - QM1123-4703428-LAY-4F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
611,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2225-4644519-LAY-4F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
612,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123_3H_-4796242-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
613,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721382-LAY-4F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
614,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V3-LAY-4F-1_500-A,2850x2300(右) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
615,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721382-LAY-4F-1_500-A,2365x1165（左） DCC,1,X-HLP3-AR-F3-LAY-04-001
616,,,门,单扇平开门1 - FM乙0620-4228895-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
617,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721362-LAY-4F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-04-001
618,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
619,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V454-LAY-4F-1_500-A,2850x1800(左) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
620,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V455-LAY-4F-1_500-A,2850x2300(左) DCC,1,X-HLP3-AR-F3-LAY-04-001
621,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
622,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,3500x2300(左) DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
623,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2365*1165(右) DCC,1,X-HLP3-AR-F3-LAY-04-001
624,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2400x1300(右) DCC,1,X-HLP3-AR-F3-LAY-04-001
625,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721673-LAY-4F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
626,,,门,单开门 1000X2000,2000x0 MD 1200x2200 DCC-F*2,1,X-HLP3-CR-B3-LAY-KPART-04-002
627,,,门,单开门 1000X2000,2000x0 2365*965,1,X-HLP3-CR-B3-LAY-KPART-04-002
628,,,检修门,MD2-1022,1000x2200 2000x2300(右) DCC-B*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
629,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KEQP-02-002
630,,,检修门,MD2-1022,1000x2200 2850x2300(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
631,,,检修门,MD2-1022,1000x2200 2400x1300(右) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
632,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
633,,,检修门,MD2-1022,1000x2200 2000x1800(左) DCC-A*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
634,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
635,,,检修门,MD2-1022,1000x2200 2850x2600(左) DCC-E,1,X-HLP3-CR-F3-LAY-KEQP-02-002
636,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KEQP-02-002
637,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
638,,,门,单开门 1000X2000,2000x0 2365*1165(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-01-002
639,,,门,单开门 1000X2000,2000x0 2850x2600(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
640,,,门,单开门 1000X2000,2000x0 2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-03-002
641,,,门,单开门 1000X2000,2000x0 2850x2300(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-03-002
642,,,门,单开门 1000X2000,2000x0 2850x1800(右) DCC-C,1,X-HLP3-CR-F3-LAY-KPART-03-002
643,,,门,单开门 1000X2000,2000x0 3500x2300(右) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
644,,,门,单开门 1000X2000,2000x0 2850x1800(左) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
645,,,门,单开门 1000X2000,2000x0 3500x2300(右) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
646,,,门,单开门 1000X2000,2000x0 2850x2300(右) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-03-002
647,,,门,单开门 1000X2000,2000x0 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
648,,,门,单开门 1000X2000,2000x0 2850x1800(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
649,,,门,单开门 1000X2000,2000x0 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
650,,,门,ZDM1221,1200x2100,1,X-HLP3-CR-F3-LAY-KPART-04-001
651,,,门,组合门图例,,1,X-HLP3-CR-F3-LAY-KPART-04-001

四、结构构件
序号,轴位,区域,类别,名称,规格,数量,来源图纸
652,,,型钢,A$C2DBF4B5B,DCC 2850x1800(左),90,X-HLP3-CR-F3-LAY-KEQP-02-002
653,,,型钢,A$C2DBF4B5B,DCC 3500x2300(左),53,X-HLP3-CR-F3-LAY-KEQP-02-002
654,,,型钢,A$C2DBF4B5B,DCC 2850x2600(左),49,X-HLP3-CR-F3-LAY-KEQP-02-002
655,,,型钢,A$C2DBF4B5B,DCC 2850x2300(左),38,X-HLP3-CR-F3-LAY-KEQP-02-002
656,,,柱,柱位牌,3500x2300(左) DCC-F,38,X-HLP3-CR-F3-LAY-KPART-04-001
657,,,柱,柱位牌,,36,X-HLP3-CR-F3-LAY-KPART-04-001
658,,,柱,柱位牌,2850x2300(左) DCC,16,X-HLP3-CR-F3-LAY-KPART-04-001
659,,,柱,柱位牌,2400x1300(右) DCC,12,X-HLP3-CR-F3-LAY-KPART-04-001
660,,,柱,柱位牌,2850x1800(右) DCC-C*2,12,X-HLP3-CR-F3-LAY-KPART-04-001
661,,,柱,柱位牌,2850x2300(右) DCC,12,X-HLP3-CR-F3-LAY-KPART-04-001
662,,,柱,柱位牌,MD 1200x2200,11,X-HLP3-CR-F3-LAY-KPART-04-001
663,,,柱,柱位牌,2850x2600(右) DCC-E*2,11,X-HLP3-CR-F3-LAY-KPART-04-001
664,,,柱,柱位牌,3500x2300(右) DCC-F,10,X-HLP3-CR-F3-LAY-KPART-04-001
665,,,柱,柱底找平,DCC 2850x1800(左),8,X-HLP3-CR-F3-LAY-KEQP-02-002
666,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3500x2300(左) DCC-F,6,X-HLP3-AR-B3-LAY-04-001
667,,,柱,柱位牌,2000*2300(右) DCC-B,6,X-HLP3-CR-F3-LAY-KPART-04-001
668,,,柱,柱底找平,DCC 2850x2600(左),5,X-HLP3-CR-F3-LAY-KEQP-02-002
669,,,型钢,A$C2DBF4B5B,,5,X-HLP3-CR-F3-LAY-KEQP-02-002
670,,,钢柱,钢_柱_方管 - RHS600X600X22-349043-4F,600x600 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
671,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
672,,,型钢,A$C2DBF4B5B,DCC 2850x2300(右),4,X-HLP3-CR-F3-LAY-KEQP-02-002
673,,,柱,柱位牌,2000*2300(左) DCC-B,4,X-HLP3-CR-F3-LAY-KPART-04-001
674,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 1800x1000,3,X-HLP3-AR-B3-LAY-04-001
675,,,柱,柱位牌,2000*2300(左) DCC,3,X-HLP3-CR-F3-LAY-KPART-04-001
676,,,柱,柱位牌,2850x2600(右) DCC-E,3,X-HLP3-CR-F3-LAY-KPART-04-001
677,,,柱,柱位牌,2365*1165(左) DCC,3,X-HLP3-CR-F3-LAY-KPART-04-001
678,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3600X500,2,X-HLP3-AR-B3-LAY-04-001
679,,,柱,防撞柱 - 防撞柱-4749834-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
680,,,柱,防撞柱 - 防撞柱-V119-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
681,,,柱,防撞柱 - 防撞柱-4750317-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
682,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
683,,,柱,防撞柱 - 防撞柱-V119-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,2,X-HLP3-AR-F3-LAY-01-001
684,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,2,X-HLP3-AR-F3-LAY-01-001
685,,,柱,柱底找平,DCC 3500x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
686,,,柱,H-方柱-200x8-X3,DCC 3500x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
687,,,柱,柱底找平,DCC 2850x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
688,,,柱,H-方柱-200x8-X8,DCC 2850x1800(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
689,,,柱,H-方柱-200x8-X11,DCC 2850x1800(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
690,,,柱,H-方柱-200x8-X13,DCC 2850x2600(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
691,,,柱,柱位牌,MD 1200x2200 DCC-F,2,X-HLP3-CR-F3-LAY-KPART-04-001
692,,,柱,柱位牌,2000x2300(右) DCC-B,2,X-HLP3-CR-F3-LAY-KPART-04-001
693,,,柱,柱位牌,2850x1800(左) DCC-C*2,2,X-HLP3-CR-F3-LAY-KPART-04-001
694,,,柱,柱位牌,2365x765 DCC,2,X-HLP3-CR-F3-LAY-KPART-04-001
695,,,柱,柱位牌,2850x2300(右) DCC-D,2,X-HLP3-CR-F3-LAY-KPART-04-001
696,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-39271-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
697,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-V1-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
698,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
699,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
700,,,钢柱,钢_柱_方管 - RHS900X900X32-V2-4F,900x900 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
701,,,钢柱,钢_柱_方管 - RHS900X900X32-V3-4F,900x900 2365*965,1,X-HLP3-AR-B3-LAY-04-001
702,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*965,1,X-HLP3-AR-B3-LAY-04-001
703,,,钢梁,钢_梁_工形 - BW250_9_250_14_250_14-343339-4F,3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
704,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-344166-4F,1800x1800 2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
705,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V4-4F,1800x1800 1800x1000,1,X-HLP3-AR-B3-LAY-04-001
706,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-351773-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
707,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V5-4F,1800x1800 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
708,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
709,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V7-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
710,,,柱,防撞柱 - 防撞柱-4749834-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
711,,,柱,防撞柱 - 防撞柱-V69-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
712,,,柱,防撞柱 - 防撞柱-4750317-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
713,,,柱,防撞柱 - 防撞柱-V70-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
714,,,柱,防撞柱 - 防撞柱-4749834-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
715,,,柱,防撞柱 - 防撞柱-V456-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
716,,,柱,防撞柱 - 防撞柱-4750317-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
717,,,柱,防撞柱 - 防撞柱-V457-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
718,,,梁,剖面梁 - _1_50-572056-3F,2365*965 DCC,1,X-HLP3-AR-PB6A-LAY-03-001
719,,,梁,剖面梁 - _1_50-572056-3F,3600X500,1,X-HLP3-AR-PB6A-LAY-03-001
720,,,梁,剖面梁 - _1_50-572056-3F,3500x2300(左) DCC-F,1,X-HLP3-AR-PB6A-LAY-03-001
721,,,梁,剖面梁 - _1_50-572056-3F,2365*765 DCC,1,X-HLP3-AR-PB6A-LAY-03-001
722,,,柱,柱底找平,DCC 2850x2300(右),1,X-HLP3-CR-F3-LAY-KEQP-02-002
723,,,柱,H-方柱-200x8-X4,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
724,,,柱,H-方柱-200x8-X5,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
725,,,柱,H-方柱-200x8-X6,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
726,,,型钢,Angle iron,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
727,,,型钢,C200X75,20000x7500,1,X-HLP3-CR-F3-LAY-KEQP-02-002
728,,,柱,H-方柱-200x8-X3,DCC 2850x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
729,,,柱,H-方柱-200x8-X3,DCC 2850x2600(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
730,,,柱,柱位牌,MD 1200x2200 DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
731,,,柱,柱位牌,3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
732,,,柱,柱位牌,2000x2600(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
733,,,柱,柱位牌,2000x1800(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
734,,,柱,柱位牌,2000x2600(右) DCC-J*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
735,,,柱,柱位牌,2850x2300(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
736,,,柱,柱位牌,100X100,1,X-HLP3-CR-F3-LAY-KPART-04-001
737,,,柱,柱位牌,3500x2300(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
738,,,柱,柱位牌,3500x2300(右) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
739,,,柱,柱位牌,2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
740,,,柱,柱位牌,DCC-B,1,X-HLP3-CR-F3-LAY-KPART-04-001
741,,,柱,柱位牌,2850x1800(左),1,X-HLP3-CR-F3-LAY-KPART-04-001
742,,,柱,柱位牌,2365x1165（左） DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
743,,,柱,柱位牌,2365x1165（右） DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
744,,,柱,柱位牌,2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-04-001

五、紧固件/螺栓
序号,轴位,区域,类别,名称,规格,数量,来源图纸
745,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x1800(左),129,X-HLP3-CR-F3-LAY-KEQP-02-002
746,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x1800(左),129,X-HLP3-CR-F3-LAY-KEQP-02-002
747,,,紧固件/螺栓,DCC-Rack-200x200,200x200,112,X-HLP3-CR-F3-LAY-KEQP-02-002
748,,,紧固件/螺栓,H10_40,DCC 2850x1800(左),111,X-HLP3-CR-F3-LAY-KEQP-02-002
749,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C4EA80240,200x4000,88,X-HLP3-CR-F3-LAY-KEQP-02-002
750,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C147C6879,6800x7900,83,X-HLP3-CR-F3-LAY-KEQP-02-002
751,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 3500x2300(左),81,X-HLP3-CR-F3-LAY-KEQP-02-002
752,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 3500x2300(左),80,X-HLP3-CR-F3-LAY-KEQP-02-002
753,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2300(左),68,X-HLP3-CR-F3-LAY-KEQP-02-002
754,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2300(左),67,X-HLP3-CR-F3-LAY-KEQP-02-002
755,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2600(左),64,X-HLP3-CR-F3-LAY-KEQP-02-002
756,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2600(左),64,X-HLP3-CR-F3-LAY-KEQP-02-002
757,,,紧固件/螺栓,H10_40,DCC 2850x2600(左),47,X-HLP3-CR-F3-LAY-KEQP-02-002
758,,,紧固件/螺栓,H10_40,DCC 2850x2300(左),45,X-HLP3-CR-F3-LAY-KEQP-02-002
759,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(左) DCC-F,37,X-HLP3-CR-F3-LAY-KEQP-02-002
760,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(右) DCC-F,22,X-HLP3-CR-F3-LAY-KEQP-02-002
