
一、DCC通风设备
398,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703430-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
399,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703356-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
400,,,门,双扇平开防火门_带观察窗 - FM甲1530-4643303-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
401,,,门,双扇平开防火门_带观察窗 - FM甲2430-4642638-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
402,,,门,双扇平开防火门_带观察窗 - FM甲1524-4643427-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
403,,,门,双扇平开防火门_带观察窗 - FM甲2530-4643207-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
404,,,门,双扇平开防火门_带观察窗 - FM甲1530-4644773-LAY-1F-1_500-A,2850x1800(右) DCC-C,1,X-HLP3-AR-F3-LAY-01-001
405,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642868-LAY-1F-1_500-A,2850x1800(右) DCC-C,1,X-HLP3-AR-F3-LAY-01-001
406,,,门,双扇平开防火门_带观察窗 - FM甲1530-4642602-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
407,,,门,单扇平开防火门_带观察窗 - FM甲0821-V64-LAY-1F-1_500-A,2850x1800(右) DCC-C,1,X-HLP3-AR-F3-LAY-01-001
408,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642830-LAY-1F-1_500-A,2850x1800(右) DCC-C,1,X-HLP3-AR-F3-LAY-01-001
409,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
410,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703376-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
411,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703562-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
412,,,门,双扇平开防火门_带观察窗 - FM甲3433-4643147-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
413,,,门,双扇平开防火门_带观察窗 - FM甲3030-4643157-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
414,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703394-LAY-1F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
415,,,门,单扇平开防火门_带观察窗 - FM乙1123-V3-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
416,,,门,单扇平开防火门_带观察窗 - FM甲1123-V7-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
417,,,门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x1800(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
418,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703358-LAY-1F-1_500-A,2850x2300(右) DCC-E*2,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
419,,,门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
420,,,门,双扇平开防火门_带观察窗 - FM甲1524-4642886-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
421,,,门,180_平开门 - FM甲2430-4709491-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
422,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642848-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
423,,,门,墙外卷帘门1 - JLM4040_A_-4715351-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
424,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642914-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
425,,,门,双扇平开外门_带观察窗 - GM2530_A_-4715344-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
426,,,门,单扇平开防火门_带观察窗 - GM1128-4818688-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
427,,,门,单扇平开防火门_带观察窗 - GM1128-4818686-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
428,,,门,单扇平开防火门_带观察窗 - GM1123-4718469-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
429,,,门,双扇平开防火门_带观察窗 - FM甲2430-4642638-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
430,,,门,单扇平开防火门_带观察窗 - FM甲1123-V4-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
431,,,门,单扇平开防火门_带观察窗 - FM甲1123-V428-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
432,,,门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
433,,,门,电梯门_客梯 - 2T洁净货梯-4055743-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
434,,,门,电梯门_客梯 - 2T洁净货梯-4055745-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
435,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642740-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
436,,,门,双扇平开防火门_带观察窗 - FM甲1223-4643343-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
437,,,门,双扇平开防火门_带观察窗 - FM甲1527-4643437-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
438,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
439,,,门,单扇平开防火门_带观察窗 - QM1123-V117-LAY-1F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
440,,,门,电梯门_客梯 - 2T洁净货梯-4055749-LAY-2F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-02-001
441,,,门,单扇平开防火门_带观察窗 - FM甲1123-V8-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
442,,,门,单扇平开防火门_带观察窗 - FM甲1123-V425-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
443,,,门,单扇平开防火门_带观察窗 - FM甲1123-V6-LAY-4F-1_500-A,2000*2300(左) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
444,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-1F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-01-001
445,,,门,双扇平开防火门_带观察窗 - FM甲1523-4642620-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
446,,,门,双扇平开外门_带观察窗 - GM3433_A_-4070944-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
447,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642858-LAY-1F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-01-001
448,,,门,双扇平开防火门_带观察窗 - FM甲2530-4644473-LAY-1F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-01-001
449,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642858-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
450,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642848-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
451,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
452,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642848-LAY-1F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-01-001
453,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703562-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
454,,,门,双扇平开门-角度可调 - FM甲1523_160__-4636731-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
455,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703380-LAY-1F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
456,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-01-001
457,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-2F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-02-001
458,,,门,单扇平开防火门_带观察窗 - FM甲1123-V427-LAY-4F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-04-001
459,,,门,双扇平开防火门_带观察窗 - QM1523-4721362-LAY-4F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-04-001
460,,,门,双扇平开防火门_带观察窗 - QM1523-4721673-LAY-4F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
461,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703327-LAY-1F-1_500-A,2850x2300(左) DCC-D,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
462,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-2F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-02-001
463,,,门,双扇平开防火门_带观察窗 - FM甲1223-V1-LAY-2F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-02-001
464,,,门,双扇平开防火门_带观察窗 - QM1523-4721382-LAY-4F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
465,,,门,电梯门_客梯 - 2T洁净货梯-4055745-LAY-1F-1_500-A,2000x2300(右) DCC-B*2,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
466,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-1F-1_500-A,2000x2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
467,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703327-LAY-1F-1_500-A,2000x2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
468,,,门,双扇平开防火门_带观察窗 - FM甲2430-4642638-LAY-1F-1_500-A,2000*2300(右) DCC-B*2,1,X-HLP3-AR-F3-LAY-01-001
469,,,门,双扇平开门-角度可调 - FM甲2530_160__-4636575-LAY-1F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
470,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703354-LAY-2F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-02-001
471,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703424-LAY-2F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-02-001
472,,,门,电梯门_客梯 - 2T洁净货梯-4055745-LAY-2F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-02-001
473,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703436-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
474,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703438-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
475,,,门,单扇平开防火门_带观察窗 - FM甲1123-V5-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
476,,,门,单扇平开防火门_带观察窗 - FM甲1123-V6-LAY-4F-1_500-A,2000*2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-04-001
477,,,门,电梯门_客梯 - 2T洁净货梯-4055745-LAY-1F-1_500-A,2365x765 DCC-1-1（左）,1,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001"
478,,,门,双扇平开防火门_带观察窗1 - QM2030-3884746-LAY-2F-1_500-A,2365x765 DCC-1-1（左）,1,X-HLP3-AR-F3-LAY-02-001
479,,,门,电梯门_客梯 - 2T洁净货梯-4055745-LAY-1F-1_500-A,2000*2300(右) DCC-D*2,1,X-HLP3-AR-F3-LAY-01-001
480,,,门,双扇平开防火门_带观察窗 - FM甲1223-4643343-LAY-1F-1_500-A,2000*2300(右) DCC-D*2,1,X-HLP3-AR-F3-LAY-01-001
481,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642740-LAY-1F-1_500-A,2000*2300(左) DCC-6,1,X-HLP3-AR-F3-LAY-01-001
482,,,门,单扇平开防火门_带观察窗 - FM甲1123-V3-LAY-2F-1_500-A,2000*2300(左) DCC-6,1,X-HLP3-AR-F3-LAY-02-001
483,,,门,单扇平开防火门_带观察窗 - FM甲1123-V426-LAY-4F-1_500-A,2000*2300(左) DCC-6,1,X-HLP3-AR-F3-LAY-04-001
484,,,门,双扇平开防火门_带观察窗 - FM甲2530_常开_-4643323-LAY-1F-1_500-A,2000x2600(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
485,,,门,双扇平开外门_带观察窗 - GM2430_A_-3863862-LAY-1F-1_500-A,2365*965 DCC-4-1,1,X-HLP3-AR-F3-LAY-01-001
486,,,门,单扇平开防火门_带观察窗 - KBM1123-V44-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
487,,,门,单扇平开防火门_带观察窗 - KBM1123-4703378-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
488,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-1F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
489,,,门,双扇平开外门_带观察窗 - GM3030_A_-3863802-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
490,,,门,双扇平开外门_带观察窗 - GM2430_A_-3863862-LAY-1F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
491,,,门,双扇平开外门_带观察窗 - GM1530_A_-4118818-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
492,,,门,泄爆门 - TXBM4042_A_-4025048-LAY-1F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
493,,,门,双扇平开防火门_带观察窗 - GM1530-4718517-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
494,,,门,泄爆门 - TXBM1530_A_-3805509-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
495,,,门,双扇平开防火门_带观察窗 - FM甲1530-4643303-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
496,,,门,泄爆门 - TXBM1530_A_-2590355-LAY-1F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
497,,,门,泄爆门 - TXBM2430-3829853-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
498,,,门,栅栏门 - AM1030-V69-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
499,,,门,栅栏门 - AM1030-V74-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
500,,,门,双扇平开防火门_带观察窗 - FM甲2225-4644519-LAY-4F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
501,,,门,门-上方带亮子 - TFM乙1430_A_-4887965-LAY-1F-1_500-A,DCC-F,1,X-HLP3-AR-F3-LAY-01-001
502,,,门,单扇平开防火门_带观察窗 - FDM1123-4718567-LAY-1F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-01-001
503,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689979-LAY-1F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-01-001
504,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689997-LAY-1F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-01-001
505,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-1F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-01-001
506,,,门,双扇平开防火门_带观察窗 - FM甲3027-4644343-LAY-1F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-01-001
507,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703356-LAY-2F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-02-001
508,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-2F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-02-001
509,,,门,双扇平开门-角度可调 - FM甲2427_160__-4636703-LAY-2F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-02-001
510,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-2F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-02-001
511,,,门,单扇平开防火门_带观察窗 - FM乙1123-4703350-LAY-4F-1_500-A,2365x765 DCC-1-2,1,X-HLP3-AR-F3-LAY-04-001
512,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689979-LAY-1F-1_500-A,2365x1165 DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
513,,,门,双扇平开门-角度可调 - FM甲2427_160__-4715543-LAY-2F-1_500-A,2365x1165 DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
514,,,门,双扇平开防火门_带观察窗 - FM甲2530-4644859-LAY-2F-1_500-A,2365x1165 DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
515,,,门,墙外卷帘门1 - JLM4040-4606898-LAY-1F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
516,,,门,双扇平开防火门_带观察窗 - FM甲1223-4644325-LAY-1F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
517,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642998-LAY-1F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
518,,,门,单扇平开防火门_带观察窗 - FM甲1123-4715589-LAY-1F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
519,,,门,单扇平开防火门_带观察窗 - FM甲1123-4715591-LAY-1F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
520,,,门,双扇平开门-角度可调 - FM甲2030_160__-4907183-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
521,,,门,双扇平开防火门_带观察窗 - FM甲2030-4642942-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
522,,,门,双扇平开防火门_带观察窗 - QM3728-4644389-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
523,,,门,双扇平开防火门_带观察窗 - QM3728-4643107-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
524,,,门,单扇平开防火门_带观察窗 - FM甲1123-4715553-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
525,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
526,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703534-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
527,,,门,双扇平开防火门_带观察窗 - FM甲2530-4643137-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
528,,,门,墙外卷帘门1 - FJLM4030_常闭_利旧F2_-4446911-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
529,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689997-LAY-2F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-02-001
530,,,门,双扇平开防火门_带观察窗 - FM甲1223-4644325-LAY-4F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-04-001
531,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703534-LAY-4F-1_500-A,2365x1165（右） DCC-3-2,1,X-HLP3-AR-F3-LAY-04-001
532,,,门,双扇平开防火门_带观察窗 - FM甲2530_常开_-4643323-LAY-1F-1_500-A,2000x2600(右) DCC-J*2,1,X-HLP3-AR-F3-LAY-01-001
533,,,门,双扇平开防火门_带观察窗 - FM甲3840-4644557-LAY-1F-1_500-A,2365x1165,1,X-HLP3-AR-F3-LAY-01-001
534,,,门,双扇平开防火门_带观察窗 - FM甲3030-4644577-LAY-1F-1_500-A,2850x1800(右) DCC-D,1,X-HLP3-AR-F3-LAY-01-001
535,,,门,双扇平开防火门_带观察窗 - FM甲2530-4644539-LAY-1F-1_500-A,2850x1800(右) DCC-D*2,1,X-HLP3-AR-F3-LAY-01-001
536,,,门,双扇平开防火门_带观察窗 - FM甲3433-4643089-LAY-1F-1_500-A,2365x1165（左） DCC-3-2,1,X-HLP3-AR-F3-LAY-01-001
537,,,门,双扇平开防火门_带观察窗 - QM1523-4721382-LAY-4F-1_500-A,2365x1165（左） DCC-3-2,1,X-HLP3-AR-F3-LAY-04-001
538,,,门,双扇平开防火门_带观察窗 - FM甲2530-4643753-LAY-1F-1_500-A,2850x2600(左) DCC-E*2,1,X-HLP3-AR-F3-LAY-01-001
539,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642740-LAY-1F-1_500-A,2850x2300(右) DCC-7,1,X-HLP3-AR-F3-LAY-01-001
540,,,门,双扇平开防火门_带观察窗 - GM2430-4642960-LAY-1F-1_500-A,2850x2300(右) DCC-7,1,X-HLP3-AR-F3-LAY-01-001
541,,,门,双扇平开防火门_带观察窗 - QM3433-4644801-LAY-1F-1_500-A,2850x2300(右) DCC-7,1,X-HLP3-AR-F3-LAY-01-001
542,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703389-LAY-1F-1_500-A,2850x2300(左) DCC-7,1,X-HLP3-AR-F3-LAY-01-001
543,,,门,双扇平开防火门_带观察窗 - QM1523-V455-LAY-4F-1_500-A,2850x2300(左) DCC-7,1,X-HLP3-AR-F3-LAY-04-001
544,,,门,双扇平开门-角度可调 - FM甲2427_160__-4689997-LAY-1F-1_500-A,2365x765,1,X-HLP3-AR-F3-LAY-01-001
545,,,门,双扇平开外门_带观察窗 - GM2430_A_-3857367-LAY-1F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
546,,,门,泄爆门 - TXBM2430-V63-LAY-1F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-01-001
547,,,门,泄爆门 - TXBM1530_A_-3805509-LAY-1F-1_500-A,MD 1200x2200 DCC-F,1,X-HLP3-AR-F3-LAY-01-001
548,,,门,双扇平开门1 - TFDM1530-3857390-LAY-1F-1_500-A,MD 1200x2200 DCC-F,1,X-HLP3-AR-F3-LAY-01-001
549,,,门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
550,,,门,单扇平开防火门_带观察窗 - GM1123-4751561-LAY-1F-1_500-A,2365x1165（右）,1,X-HLP3-AR-F3-LAY-01-001
551,,,门,双扇平开防火门_带观察窗 - FM甲1223-4644529-LAY-4F-1_500-A,2365x1165（右）,1,X-HLP3-AR-F3-LAY-04-001
552,,,门,泄爆门 - TXBM1530_A_-2590355-LAY-1F-1_500-A,100X100 DCC-4-2,1,X-HLP3-AR-F3-LAY-01-001
553,,,门,双扇平开防火门_带观察窗 - FM甲1530-4642602-LAY-1F-1_500-A,2850x2600(右) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
554,,,门,双扇平开防火门_带观察窗 - FM甲2430-4644675-LAY-1F-1_500-A,3500x2300(右),1,X-HLP3-AR-F3-LAY-01-001
555,,,门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-1F-1_500-A,2850x2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
556,,,门,栅栏门 - AM1030-3939840-LAY-1F-1_500-A,2365*765 DCC-4-2,1,X-HLP3-AR-F3-LAY-01-001
557,,,门,双扇平开防火门_带观察窗 - FM甲2530-4642914-LAY-1F-1_500-A,DCC-B,1,X-HLP3-AR-F3-LAY-01-001
558,,,门,单扇平开防火门_带观察窗 - QM0821-4703572-LAY-1F-1_500-A,2400x1300(右) DCC-1-3,1,X-HLP3-AR-F3-LAY-01-001
559,,,门,单扇平开防火门_带观察窗 - QM0821-V85-LAY-1F-1_500-A,2400x1300(右) DCC-1-3,1,X-HLP3-AR-F3-LAY-01-001
560,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,2400x1300(右) DCC-1-3,1,X-HLP3-AR-F3-LAY-01-001
561,,,门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2400x1300(右) DCC-1-3,1,X-HLP3-AR-F3-LAY-04-001
562,,,门,双扇平开防火门_带观察窗 - FM甲1530-4644811-LAY-1F-1_500-A,1800x1000,1,X-HLP3-AR-F3-LAY-01-001
563,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,3600X500,1,X-HLP3-AR-F3-LAY-01-001
564,,,门,单扇平开防火门_带观察窗 - FM甲0821-4703376-LAY-1F-1_500-A,DCC-1-3,1,X-HLP3-AR-F3-LAY-01-001
565,,,门,单扇平开防火门_带观察窗 - FM乙1123-4703350-LAY-2F-1_500-A,2850x2300(右),1,X-HLP3-AR-F3-LAY-02-001
